,Year,Country of origin,Country of asylum,Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,International total
7824,2018,El Salvador,Italy,1631,2576,0,4207
7825,2018,Saudi Arabia,Italy,11,11,0,22
7826,2018,Serbia and Kosovo: S/RES/1244 (1999),Italy,1181,804,0,1985
7827,2018,Senegal,Italy,7644,4984,0,12628
7828,2018,Sierra Leone,Italy,717,651,0,1368
7829,2018,Somalia,Italy,13373,830,0,14203
7830,2018,Viet Nam,Italy,8,5,0,13
7831,2018,Sudan,Italy,1579,492,0,2071
7832,2018,South Sudan,Italy,127,27,0,154
7833,2018,Eswatini,Italy,9,0,0,9
7834,2018,Syrian Arab Rep.,Italy,4652,1197,0,5849
7835,2018,United Rep. of Tanzania,Italy,29,10,0,39
7836,2018,Thailand,Italy,0,5,0,5
7837,2018,Tajikistan,Italy,11,6,0,17
7838,2018,Turkmenistan,Italy,5,5,0,10
7839,2018,Timor-Leste,Italy,5,0,0,5
7840,2018,Togo,Italy,932,405,0,1337
7841,2018,Tunisia,Italy,672,705,0,1377
7842,2018,Türkiye,Italy,2497,592,0,3089
7843,2018,Uganda,Italy,70,17,0,87
7844,2018,Ukraine,Italy,5861,4164,0,10025
7845,2018,Uruguay,Italy,0,5,0,5
7846,2018,United States of America,Italy,5,5,0,10
7847,2018,Uzbekistan,Italy,18,5,0,23
7848,2018,Venezuela (Bolivarian Republic of),Italy,563,1104,0,1667
7849,2018,Western Sahara,Italy,5,0,0,5
7850,2018,Yemen,Italy,141,54,0,195
7851,2018,Zimbabwe,Italy,25,6,0,31
7852,2018,Stateless,Italy,17,0,0,17
7853,2018,Unknown ,Italy,1437,0,0,1437
7854,2018,Cuba,Jamaica,0,8,0,8
7855,2018,Haiti,Jamaica,8,0,0,8
7856,2018,South Africa,Jamaica,0,13,0,13
7857,2018,Syrian Arab Rep.,Jamaica,5,0,0,5
7858,2018,Afghanistan,Jordan,8,10,0,18
7859,2018,Algeria,Jordan,5,8,0,13
7860,2018,Egypt,Jordan,105,676,0,781
7861,2018,Bangladesh,Jordan,0,13,0,13
7862,2018,Burkina Faso,Jordan,0,5,0,5
7863,2018,Bosnia and Herzegovina,Jordan,9,0,0,9
7864,2018,Chad,Jordan,0,26,0,26
7865,2018,Comoros,Jordan,0,5,0,5
7866,2018,Eritrea,Jordan,29,24,0,53
7867,2018,Ethiopia,Jordan,10,56,0,66
7868,2018,Palestinian,Jordan,0,0,0,0
7869,2018,Ghana,Jordan,0,10,0,10
7870,2018,India,Jordan,0,7,0,7
7871,2018,Indonesia,Jordan,0,5,0,5
7872,2018,Iran (Islamic Rep. of),Jordan,7,5,0,12
7873,2018,Iraq,Jordan,34626,33384,0,68010
7874,2018,Jordan,Jordan,0,0,0,0
7875,2018,Kenya,Jordan,0,28,0,28
7876,2018,Kuwait,Jordan,10,0,0,10
7877,2018,Libya,Jordan,30,218,0,248
7878,2018,Lebanon,Jordan,9,109,0,118
7879,2018,Sri Lanka,Jordan,7,14,0,21
7880,2018,Rep. of Moldova,Jordan,0,5,0,5
7881,2018,Morocco,Jordan,0,17,0,17
7882,2018,Niger,Jordan,0,10,0,10
7883,2018,Nigeria,Jordan,0,95,0,95
7884,2018,Pakistan,Jordan,5,22,0,27
7885,2018,Philippines,Jordan,0,12,0,12
7886,2018,South Africa,Jordan,0,5,0,5
7887,2018,Russian Federation,Jordan,25,22,0,47
7888,2018,Saudi Arabia,Jordan,0,21,0,21
7889,2018,Serbia and Kosovo: S/RES/1244 (1999),Jordan,0,5,0,5
7890,2018,Senegal,Jordan,0,5,0,5
7891,2018,Somalia,Jordan,680,147,0,827
7892,2018,Sudan,Jordan,2788,3482,0,6270
7893,2018,Suriname,Jordan,0,7,0,7
7894,2018,South Sudan,Jordan,11,10,0,21
7895,2018,Syrian Arab Rep.,Jordan,676283,0,0,676283
7896,2018,Tajikistan,Jordan,0,10,0,10
7897,2018,Tunisia,Jordan,9,21,0,30
7898,2018,Türkiye,Jordan,0,8,0,8
7899,2018,Ukraine,Jordan,0,18,0,18
7900,2018,Yemen,Jordan,642,13835,0,14477
7901,2018,Stateless,Jordan,0,176,0,176
7902,2018,Afghanistan,Japan,55,0,0,55
7903,2018,Burundi,Japan,9,0,0,9
7904,2018,Bangladesh,Japan,27,0,0,27
7905,2018,China,Japan,73,0,0,73
7906,2018,Cameroon,Japan,17,0,0,17
7907,2018,Dem. Rep. of the Congo,Japan,20,0,0,20
7908,2018,Ethiopia,Japan,28,0,0,28
7909,2018,Iran (Islamic Rep. of),Japan,17,0,0,17
7910,2018,Iraq,Japan,13,0,0,13
7911,2018,Sri Lanka,Japan,53,0,0,53
7912,2018,Myanmar,Japan,1125,0,0,1125
7913,2018,Pakistan,Japan,34,0,0,34
7914,2018,Somalia,Japan,5,0,0,5
7915,2018,Sudan,Japan,15,0,0,15
7916,2018,Syrian Arab Rep.,Japan,69,0,0,69
7917,2018,Türkiye,Japan,39,0,0,39
7918,2018,Stateless,Japan,10,0,0,10
7919,2018,Unknown ,Japan,284,29040,0,29324
7920,2018,Afghanistan,Kazakhstan,538,164,0,702
7921,2018,China,Kazakhstan,0,12,0,12
7922,2018,Syrian Arab Rep.,Kazakhstan,15,14,0,29
7923,2018,Uzbekistan,Kazakhstan,15,0,0,15
7924,2018,Stateless,Kazakhstan,0,0,0,0
7925,2018,Afghanistan,Kenya,8,10,0,18
7926,2018,Angola,Kenya,0,5,0,5
7927,2018,Egypt,Kenya,0,9,0,9
7928,2018,Burundi,Kenya,4872,8448,0,13320
7929,2018,Central African Rep.,Kenya,0,5,0,5
7930,2018,Cameroon,Kenya,0,46,0,46
7931,2018,Congo,Kenya,59,94,0,153
7932,2018,Dem. Rep. of the Congo,Kenya,24586,16719,0,41305
7933,2018,Eritrea,Kenya,707,1099,0,1806
7934,2018,Ethiopia,Kenya,18115,9584,0,27699
7935,2018,Cote d'Ivoire,Kenya,0,6,0,6
7936,2018,India,Kenya,0,5,0,5
7937,2018,Iraq,Kenya,5,0,0,5
7938,2018,Sri Lanka,Kenya,9,0,0,9
7939,2018,Mozambique,Kenya,7,0,0,7
7940,2018,Nigeria,Kenya,6,15,0,21
7941,2018,Pakistan,Kenya,9,5,0,14
7942,2018,Rwanda,Kenya,648,1092,0,1740
7943,2018,Sierra Leone,Kenya,5,0,0,5
7944,2018,Somalia,Kenya,252498,4822,0,257320
7945,2018,Sudan,Kenya,3582,6524,0,10106
7946,2018,South Sudan,Kenya,115202,83,0,115285
7947,2018,Syrian Arab Rep.,Kenya,0,11,0,11
7948,2018,United Rep. of Tanzania,Kenya,11,28,0,39
7949,2018,Türkiye,Kenya,0,59,0,59
7950,2018,Uganda,Kenya,843,1569,0,2412
7951,2018,Yemen,Kenya,66,213,0,279
7952,2018,Zimbabwe,Kenya,5,7,0,12
7953,2018,Stateless,Kenya,0,0,0,0
7954,2018,Afghanistan,Kyrgyzstan,223,34,0,257
7955,2018,China,Kyrgyzstan,0,5,0,5
7956,2018,Iraq,Kyrgyzstan,5,5,0,10
7957,2018,Syrian Arab Rep.,Kyrgyzstan,77,14,0,91
7958,2018,Tajikistan,Kyrgyzstan,5,0,0,5
7959,2018,Türkiye,Kyrgyzstan,0,31,0,31
7960,2018,Ukraine,Kyrgyzstan,19,6,0,25
7961,2018,Uzbekistan,Kyrgyzstan,0,10,0,10
7962,2018,Stateless,Kyrgyzstan,0,0,0,0
7963,2018,Afghanistan,Rep. of Korea,38,31,0,69
7964,2018,Algeria,Rep. of Korea,6,129,0,135
7965,2018,Angola,Rep. of Korea,5,59,0,64
7966,2018,Egypt,Rep. of Korea,26,1115,0,1141
7967,2018,Argentina,Rep. of Korea,0,5,0,5
7968,2018,Azerbaijan,Rep. of Korea,0,5,0,5
7969,2018,Burundi,Rep. of Korea,37,9,0,46
7970,2018,Benin,Rep. of Korea,0,5,0,5
7971,2018,Bangladesh,Rep. of Korea,108,845,0,953
7972,2018,Burkina Faso,Rep. of Korea,0,18,0,18
7973,2018,Bolivia (Plurinational State of),Rep. of Korea,0,5,0,5
7974,2018,Brazil,Rep. of Korea,0,5,0,5
7975,2018,Cambodia,Rep. of Korea,0,53,0,53
7976,2018,China,Rep. of Korea,43,1620,0,1663
7977,2018,Cameroon,Rep. of Korea,20,238,0,258
7978,2018,Congo,Rep. of Korea,0,7,0,7
7979,2018,Dem. Rep. of the Congo,Rep. of Korea,57,31,0,88
7980,2018,Colombia,Rep. of Korea,0,5,0,5
7981,2018,Ecuador,Rep. of Korea,0,5,0,5
7982,2018,Eritrea,Rep. of Korea,9,0,0,9
7983,2018,Ethiopia,Rep. of Korea,147,102,0,249
7984,2018,Gabon,Rep. of Korea,0,5,0,5
7985,2018,Gambia,Rep. of Korea,0,102,0,102
7986,2018,Palestinian,Rep. of Korea,5,5,0,10
7987,2018,Ghana,Rep. of Korea,7,294,0,301
7988,2018,Guinea-Bissau,Rep. of Korea,0,15,0,15
7989,2018,Guinea,Rep. of Korea,0,152,0,152
7990,2018,Haiti,Rep. of Korea,0,7,0,7
7991,2018,Cote d'Ivoire,Rep. of Korea,33,32,0,65
7992,2018,India,Rep. of Korea,0,1657,0,1657
7993,2018,Indonesia,Rep. of Korea,0,22,0,22
7994,2018,Iran (Islamic Rep. of),Rep. of Korea,55,90,0,145
7995,2018,Iraq,Rep. of Korea,27,18,0,45
7996,2018,Jordan,Rep. of Korea,7,8,0,15
7997,2018,Kazakhstan,Rep. of Korea,5,2942,0,2947
7998,2018,Kenya,Rep. of Korea,5,28,0,33
7999,2018,Kyrgyzstan,Rep. of Korea,0,151,0,151
8000,2018,Lao People's Dem. Rep.,Rep. of Korea,0,6,0,6
8001,2018,Liberia,Rep. of Korea,11,328,0,339
8002,2018,Libya,Rep. of Korea,6,7,0,13
8003,2018,Sri Lanka,Rep. of Korea,8,215,0,223
8004,2018,Mali,Rep. of Korea,7,102,0,109
8005,2018,Malaysia,Rep. of Korea,0,1452,0,1452
8006,2018,Mongolia,Rep. of Korea,0,523,0,523
8007,2018,Morocco,Rep. of Korea,5,362,0,367
8008,2018,Mozambique,Rep. of Korea,0,11,0,11
8009,2018,Myanmar,Rep. of Korea,328,27,0,355
8010,2018,Nepal,Rep. of Korea,5,226,0,231
8011,2018,Nicaragua,Rep. of Korea,0,5,0,5
8012,2018,Nigeria,Rep. of Korea,10,637,0,647
8013,2018,Pakistan,Rep. of Korea,102,1507,0,1609
8014,2018,Peru,Rep. of Korea,0,5,0,5
8015,2018,Philippines,Rep. of Korea,0,592,0,592
8016,2018,South Africa,Rep. of Korea,0,159,0,159
8017,2018,Russian Federation,Rep. of Korea,13,2010,0,2023
8018,2018,Rwanda,Rep. of Korea,0,20,0,20
8019,2018,Saudi Arabia,Rep. of Korea,0,6,0,6
8020,2018,Senegal,Rep. of Korea,0,164,0,164
8021,2018,Sierra Leone,Rep. of Korea,0,9,0,9
8022,2018,Somalia,Rep. of Korea,5,0,0,5
8023,2018,Viet Nam,Rep. of Korea,0,118,0,118
8024,2018,Sudan,Rep. of Korea,19,36,0,55
8025,2018,South Sudan,Rep. of Korea,0,6,0,6
8026,2018,Eswatini,Rep. of Korea,0,5,0,5
8027,2018,Syrian Arab Rep.,Rep. of Korea,1177,59,0,1236
8028,2018,United Rep. of Tanzania,Rep. of Korea,5,50,0,55
8029,2018,Thailand,Rep. of Korea,9,452,0,461
8030,2018,Tajikistan,Rep. of Korea,0,16,0,16
8031,2018,Togo,Rep. of Korea,0,13,0,13
8032,2018,Tunisia,Rep. of Korea,0,82,0,82
8033,2018,Türkiye,Rep. of Korea,0,178,0,178
8034,2018,Uganda,Rep. of Korea,34,78,0,112
8035,2018,Ukraine,Rep. of Korea,14,59,0,73
8036,2018,United States of America,Rep. of Korea,0,5,0,5
8037,2018,Uzbekistan,Rep. of Korea,9,150,0,159
8038,2018,Venezuela (Bolivarian Republic of),Rep. of Korea,0,8,0,8
8039,2018,Yemen,Rep. of Korea,483,308,0,791
8040,2018,Zimbabwe,Rep. of Korea,0,11,0,11
8041,2018,Stateless,Rep. of Korea,0,0,0,0
8042,2018,Egypt,Kuwait,0,18,0,18
8043,2018,Djibouti,Kuwait,0,5,0,5
8044,2018,Eritrea,Kuwait,0,29,0,29
8045,2018,Ethiopia,Kuwait,0,11,0,11
8046,2018,Palestinian,Kuwait,5,5,0,10
8047,2018,Iran (Islamic Rep. of),Kuwait,9,83,0,92
8048,2018,Iraq,Kuwait,351,283,0,634
8049,2018,Jordan,Kuwait,0,6,0,6
8050,2018,Lebanon,Kuwait,0,5,0,5
8051,2018,Sri Lanka,Kuwait,0,6,0,6
8052,2018,Pakistan,Kuwait,0,12,0,12
8053,2018,Philippines,Kuwait,0,5,0,5
8054,2018,Somalia,Kuwait,228,434,0,662
8055,2018,Sudan,Kuwait,0,17,0,17
8056,2018,Syrian Arab Rep.,Kuwait,73,50,0,123
8057,2018,Ukraine,Kuwait,0,5,0,5
8058,2018,Yemen,Kuwait,5,9,0,14
8059,2018,Stateless,Kuwait,0,0,0,0
8060,2018,Dem. Rep. of the Congo,Liberia,10,13,0,23
8061,2018,Cote d'Ivoire,Liberia,9051,0,0,9051
8062,2018,Iraq,Liberia,0,5,0,5
8063,2018,Mali,Liberia,19,0,0,19
8064,2018,Nigeria,Liberia,0,7,0,7
8065,2018,Rwanda,Liberia,0,5,0,5
8066,2018,Sudan,Liberia,8,0,0,8
8067,2018,Syrian Arab Rep.,Liberia,10,5,0,15
8068,2018,Togo,Liberia,5,0,0,5
8069,2018,Türkiye,Liberia,0,5,0,5
8070,2018,Afghanistan,Libya,0,11,0,11
8071,2018,Algeria,Libya,5,0,0,5
8072,2018,Chad,Libya,15,47,0,62
8073,2018,Congo,Libya,0,5,0,5
8074,2018,Dem. Rep. of the Congo,Libya,10,8,0,18
8075,2018,Eritrea,Libya,509,7261,0,7770
8076,2018,Ethiopia,Libya,19,1157,0,1176
8077,2018,Palestinian,Libya,4555,1984,0,6539
8078,2018,Cote d'Ivoire,Libya,0,5,0,5
8079,2018,Iraq,Libya,1994,648,0,2642
8080,2018,Liberia,Libya,16,0,0,16
8081,2018,Libya,Libya,0,0,170491,0
8082,2018,Morocco,Libya,0,5,0,5
8083,2018,Somalia,Libya,161,3106,0,3267
8084,2018,Sudan,Libya,956,9834,0,10790
8085,2018,South Sudan,Libya,0,116,0,116
8086,2018,Syrian Arab Rep.,Libya,552,23173,0,23725
8087,2018,Yemen,Libya,0,43,0,43
8088,2018,Afghanistan,Lebanon,17,6,0,23
8089,2018,Algeria,Lebanon,0,0,0,0
8090,2018,Egypt,Lebanon,70,246,0,316
8091,2018,Armenia,Lebanon,0,0,0,0
8092,2018,Bahrain,Lebanon,25,12,0,37
8093,2018,Benin,Lebanon,0,5,0,5
8094,2018,Bangladesh,Lebanon,0,50,0,50
8095,2018,Cameroon,Lebanon,0,33,0,33
8096,2018,Congo,Lebanon,0,11,0,11
8097,2018,Dem. Rep. of the Congo,Lebanon,0,5,0,5
8098,2018,Eritrea,Lebanon,17,32,0,49
8099,2018,Ethiopia,Lebanon,39,486,0,525
8100,2018,Gambia,Lebanon,0,12,0,12
8101,2018,Palestinian,Lebanon,0,5,0,5
8102,2018,Cote d'Ivoire,Lebanon,0,13,0,13
8103,2018,India,Lebanon,0,8,0,8
8104,2018,Iran (Islamic Rep. of),Lebanon,25,30,0,55
8105,2018,Iraq,Lebanon,4458,13976,0,18434
8106,2018,Jordan,Lebanon,29,66,0,95
8107,2018,Kenya,Lebanon,0,20,0,20
8108,2018,Kuwait,Lebanon,0,9,0,9
8109,2018,Libya,Lebanon,9,13,0,22
8110,2018,Sri Lanka,Lebanon,0,7,0,7
8111,2018,Mali,Lebanon,0,5,0,5
8112,2018,Morocco,Lebanon,0,0,0,0
8113,2018,Nigeria,Lebanon,0,92,0,92
8114,2018,Pakistan,Lebanon,5,5,0,10
8115,2018,Philippines,Lebanon,0,28,0,28
8116,2018,Saudi Arabia,Lebanon,13,5,0,18
8117,2018,Somalia,Lebanon,18,9,0,27
8118,2018,Sudan,Lebanon,668,1060,0,1728
8119,2018,South Sudan,Lebanon,42,0,0,42
8120,2018,Syrian Arab Rep.,Lebanon,944181,5,0,944186
8121,2018,Tunisia,Lebanon,11,0,0,11
8122,2018,Türkiye,Lebanon,8,9,0,17
8123,2018,Ukraine,Lebanon,0,5,0,5
8124,2018,Yemen,Lebanon,18,136,0,154
8125,2018,Dem. Rep. of the Congo,Lesotho,41,36,0,77
8126,2018,Eritrea,Lesotho,5,0,0,5
8127,2018,Ethiopia,Lesotho,10,0,0,10
8128,2018,Afghanistan,Liechtenstein,5,0,0,5
8129,2018,Armenia,Liechtenstein,8,0,0,8
8130,2018,Belarus,Liechtenstein,0,5,0,5
8131,2018,China,Liechtenstein,28,6,0,34
8132,2018,Eritrea,Liechtenstein,12,5,0,17
8133,2018,Georgia,Liechtenstein,0,9,0,9
8134,2018,Iran (Islamic Rep. of),Liechtenstein,5,6,0,11
8135,2018,Iraq,Liechtenstein,7,0,0,7
8136,2018,North Macedonia,Liechtenstein,0,10,0,10
8137,2018,Nigeria,Liechtenstein,0,5,0,5
8138,2018,Serbia and Kosovo: S/RES/1244 (1999),Liechtenstein,36,10,0,46
8139,2018,Somalia,Liechtenstein,28,5,0,33
8140,2018,Syrian Arab Rep.,Liechtenstein,32,0,0,32
8141,2018,Ukraine,Liechtenstein,5,9,0,14
8142,2018,Afghanistan,Sri Lanka,146,34,0,180
8143,2018,Palestinian,Sri Lanka,9,0,0,9
8144,2018,Iran (Islamic Rep. of),Sri Lanka,18,12,0,30
8145,2018,Sri Lanka,Sri Lanka,0,0,35473,0
8146,2018,Maldives,Sri Lanka,6,5,0,11
8147,2018,Myanmar,Sri Lanka,33,0,0,33
8148,2018,Nigeria,Sri Lanka,0,7,0,7
8149,2018,Pakistan,Sri Lanka,558,676,0,1234
8150,2018,Sudan,Sri Lanka,0,5,0,5
8151,2018,Syrian Arab Rep.,Sri Lanka,14,0,0,14
8152,2018,Yemen,Sri Lanka,12,5,0,17
8153,2018,Afghanistan,Lithuania,222,20,0,242
8154,2018,Armenia,Lithuania,5,6,0,11
8155,2018,Azerbaijan,Lithuania,13,18,0,31
8156,2018,Belarus,Lithuania,35,5,0,40
8157,2018,Cameroon,Lithuania,5,0,0,5
8158,2018,Cuba,Lithuania,5,0,0,5
8159,2018,Eritrea,Lithuania,40,0,0,40
8160,2018,Ethiopia,Lithuania,5,0,0,5
8161,2018,Georgia,Lithuania,5,0,0,5
8162,2018,Iran (Islamic Rep. of),Lithuania,6,13,0,19
8163,2018,Iraq,Lithuania,59,23,0,82
8164,2018,Kyrgyzstan,Lithuania,0,12,0,12
8165,2018,Sri Lanka,Lithuania,10,14,0,24
8166,2018,Rep. of Moldova,Lithuania,0,5,0,5
8167,2018,Nigeria,Lithuania,5,7,0,12
8168,2018,Pakistan,Lithuania,5,0,0,5
8169,2018,Russian Federation,Lithuania,659,46,0,705
8170,2018,Somalia,Lithuania,22,0,0,22
8171,2018,Syrian Arab Rep.,Lithuania,435,10,0,445
8172,2018,Tajikistan,Lithuania,53,70,0,123
8173,2018,Türkiye,Lithuania,27,12,0,39
8174,2018,Ukraine,Lithuania,64,7,0,71
8175,2018,Uzbekistan,Lithuania,16,0,0,16
8176,2018,Stateless,Lithuania,35,5,0,40
8177,2018,Afghanistan,Luxembourg,43,115,0,158
8178,2018,Albania,Luxembourg,82,25,0,107
8179,2018,Algeria,Luxembourg,0,40,0,40
8180,2018,Angola,Luxembourg,15,0,0,15
8181,2018,Egypt,Luxembourg,5,10,0,15
8182,2018,Armenia,Luxembourg,6,0,0,6
8183,2018,Azerbaijan,Luxembourg,15,0,0,15
8184,2018,Benin,Luxembourg,0,10,0,10
8185,2018,Bhutan,Luxembourg,5,0,0,5
8186,2018,Burkina Faso,Luxembourg,0,5,0,5
8187,2018,Belarus,Luxembourg,7,10,0,17
8188,2018,Bosnia and Herzegovina,Luxembourg,7,5,0,12
8189,2018,China,Luxembourg,5,0,0,5
8190,2018,Cameroon,Luxembourg,12,20,0,32
8191,2018,Congo,Luxembourg,5,0,0,5
8192,2018,Dem. Rep. of the Congo,Luxembourg,38,20,0,58
8193,2018,Eritrea,Luxembourg,79,300,0,379
8194,2018,Ethiopia,Luxembourg,43,25,0,68
8195,2018,Gabon,Luxembourg,5,0,0,5
8196,2018,Gambia,Luxembourg,6,5,0,11
8197,2018,Georgia,Luxembourg,0,40,0,40
8198,2018,Guinea,Luxembourg,10,40,0,50
8199,2018,Cote d'Ivoire,Luxembourg,6,20,0,26
8200,2018,Iran (Islamic Rep. of),Luxembourg,148,40,0,188
8201,2018,Iraq,Luxembourg,280,115,0,395
8202,2018,Jordan,Luxembourg,0,5,0,5
8203,2018,Dem. People's Rep. of Korea,Luxembourg,12,0,0,12
8204,2018,Kuwait,Luxembourg,0,5,0,5
8205,2018,Libya,Luxembourg,5,10,0,15
8206,2018,Lebanon,Luxembourg,0,5,0,5
8207,2018,Sri Lanka,Luxembourg,5,0,0,5
8208,2018,Mauritania,Luxembourg,0,5,0,5
8209,2018,North Macedonia,Luxembourg,0,10,0,10
8210,2018,Rep. of Moldova,Luxembourg,0,5,0,5
8211,2018,Mexico,Luxembourg,5,0,0,5
8212,2018,Mali,Luxembourg,0,10,0,10
8213,2018,Morocco,Luxembourg,0,50,0,50
8214,2018,Montenegro,Luxembourg,18,15,0,33
8215,2018,Niger,Luxembourg,0,5,0,5
8216,2018,Nigeria,Luxembourg,10,20,0,30
8217,2018,Pakistan,Luxembourg,0,5,0,5
8218,2018,Peru,Luxembourg,5,0,0,5
8219,2018,Russian Federation,Luxembourg,33,15,0,48
8220,2018,Rwanda,Luxembourg,19,0,0,19
8221,2018,Serbia and Kosovo: S/RES/1244 (1999),Luxembourg,265,55,0,320
8222,2018,Senegal,Luxembourg,0,10,0,10
8223,2018,Somalia,Luxembourg,44,20,0,64
8224,2018,Sudan,Luxembourg,0,60,0,60
8225,2018,Syrian Arab Rep.,Luxembourg,686,160,0,846
8226,2018,Turkmenistan,Luxembourg,5,0,0,5
8227,2018,Togo,Luxembourg,5,10,0,15
8228,2018,Tunisia,Luxembourg,5,60,0,65
8229,2018,Türkiye,Luxembourg,24,40,0,64
8230,2018,Ukraine,Luxembourg,6,20,0,26
8231,2018,Venezuela (Bolivarian Republic of),Luxembourg,0,10,0,10
8232,2018,Yemen,Luxembourg,0,10,0,10
8233,2018,Stateless,Luxembourg,46,0,0,46
8234,2018,Unknown ,Luxembourg,0,20,0,20
8235,2018,Afghanistan,Latvia,67,0,0,67
8236,2018,Egypt,Latvia,5,7,0,12
8237,2018,Azerbaijan,Latvia,6,5,0,11
8238,2018,Cuba,Latvia,0,5,0,5
8239,2018,Eritrea,Latvia,37,0,0,37
8240,2018,Palestinian,Latvia,5,0,0,5
8241,2018,Iran (Islamic Rep. of),Latvia,23,0,0,23
8242,2018,Iraq,Latvia,38,5,0,43
8243,2018,Kazakhstan,Latvia,5,0,0,5
8244,2018,Kyrgyzstan,Latvia,8,0,0,8
8245,2018,Lebanon,Latvia,5,0,0,5
8246,2018,Sri Lanka,Latvia,5,0,0,5
8247,2018,Nigeria,Latvia,5,0,0,5
8248,2018,Russian Federation,Latvia,33,23,0,56
8249,2018,Somalia,Latvia,5,0,0,5
8250,2018,Syrian Arab Rep.,Latvia,384,0,0,384
8251,2018,Tajikistan,Latvia,5,0,0,5
8252,2018,Türkiye,Latvia,19,0,0,19
8253,2018,Uzbekistan,Latvia,9,0,0,9
8254,2018,Stateless,Latvia,0,0,0,0
8255,2018,Afghanistan,Madagascar,5,0,0,5
8256,2018,Dem. Rep. of the Congo,Madagascar,0,9,0,9
8257,2018,Pakistan,Madagascar,12,35,0,47
8258,2018,Somalia,Madagascar,0,5,0,5
8259,2018,Türkiye,Madagascar,0,20,0,20
8260,2018,Yemen,Madagascar,22,21,0,43
8261,2018,Afghanistan,Mauritania,0,8,0,8
8262,2018,Algeria,Mauritania,0,5,0,5
8263,2018,Benin,Mauritania,0,5,0,5
8264,2018,Burkina Faso,Mauritania,0,5,0,5
8265,2018,Central African Rep.,Mauritania,558,92,0,650
8266,2018,Chad,Mauritania,5,0,0,5
8267,2018,China,Mauritania,0,6,0,6
8268,2018,Cameroon,Mauritania,0,44,0,44
8269,2018,Congo,Mauritania,8,13,0,21
8270,2018,Dem. Rep. of the Congo,Mauritania,43,10,0,53
8271,2018,Ethiopia,Mauritania,6,0,0,6
8272,2018,Gabon,Mauritania,0,5,0,5
8273,2018,Gambia,Mauritania,0,10,0,10
8274,2018,Palestinian,Mauritania,29,34,0,63
8275,2018,Ghana,Mauritania,0,10,0,10
8276,2018,Guinea-Bissau,Mauritania,0,35,0,35
8277,2018,Guinea,Mauritania,9,98,0,107
8278,2018,Cote d'Ivoire,Mauritania,259,83,0,342
8279,2018,Iraq,Mauritania,24,0,0,24
8280,2018,Liberia,Mauritania,7,23,0,30
8281,2018,Lebanon,Mauritania,5,0,0,5
8282,2018,Mali,Mauritania,55785,28,0,55813
8283,2018,Morocco,Mauritania,0,6,0,6
8284,2018,Niger,Mauritania,0,7,0,7
8285,2018,Nigeria,Mauritania,11,75,0,86
8286,2018,Senegal,Mauritania,57,58,0,115
8287,2018,Sierra Leone,Mauritania,0,326,0,326
8288,2018,Sudan,Mauritania,11,17,0,28
8289,2018,South Sudan,Mauritania,5,0,0,5
8290,2018,Syrian Arab Rep.,Mauritania,332,47,0,379
8291,2018,Togo,Mauritania,24,40,0,64
8292,2018,Türkiye,Mauritania,0,24,0,24
8293,2018,Ukraine,Mauritania,5,0,0,5
8294,2018,Western Sahara,Mauritania,26000,0,0,26000
8295,2018,Yemen,Mauritania,0,12,0,12
8296,2018,Afghanistan,North Macedonia,5,0,0,5
8297,2018,Congo,North Macedonia,5,0,0,5
8298,2018,Iraq,North Macedonia,0,5,0,5
8299,2018,Pakistan,North Macedonia,5,0,0,5
8300,2018,Serbia and Kosovo: S/RES/1244 (1999),North Macedonia,381,0,0,381
8301,2018,Syrian Arab Rep.,North Macedonia,17,0,0,17
8302,2018,Stateless,North Macedonia,0,0,0,0
8303,2018,Unknown ,Monaco,25,0,0,25
8304,2018,Afghanistan,Rep. of Moldova,18,6,0,24
8305,2018,Egypt,Rep. of Moldova,5,0,0,5
8306,2018,Armenia,Rep. of Moldova,19,5,0,24
8307,2018,Azerbaijan,Rep. of Moldova,5,0,0,5
8308,2018,Bangladesh,Rep. of Moldova,0,13,0,13
8309,2018,Palestinian,Rep. of Moldova,5,0,0,5
8310,2018,Iran (Islamic Rep. of),Rep. of Moldova,5,0,0,5
8311,2018,Iraq,Rep. of Moldova,22,0,0,22
8312,2018,Kyrgyzstan,Rep. of Moldova,11,0,0,11
8313,2018,Russian Federation,Rep. of Moldova,5,12,0,17
8314,2018,Sudan,Rep. of Moldova,9,0,0,9
8315,2018,Syrian Arab Rep.,Rep. of Moldova,213,5,0,218
8316,2018,Tajikistan,Rep. of Moldova,7,0,0,7
8317,2018,Türkiye,Rep. of Moldova,12,32,0,44
8318,2018,Ukraine,Rep. of Moldova,58,10,0,68
8319,2018,Uzbekistan,Rep. of Moldova,10,10,0,20
8320,2018,Yemen,Rep. of Moldova,5,0,0,5
8321,2018,Stateless,Rep. of Moldova,0,0,0,0
8322,2018,Albania,Mexico,8,0,0,8
8323,2018,Angola,Mexico,5,0,0,5
8324,2018,Egypt,Mexico,5,0,0,5
8325,2018,Argentina,Mexico,5,5,0,10
8326,2018,Bangladesh,Mexico,5,0,0,5
8327,2018,Burkina Faso,Mexico,0,6,0,6
8328,2018,Belize,Mexico,0,5,0,5
8329,2018,Cambodia,Mexico,24,44,0,68
8330,2018,China,Mexico,5,5,0,10
8331,2018,Chile,Mexico,0,5,0,5
