,Year,Country of origin,Country of asylum,Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,International total
2515,2017,Bahrain,Iraq,0,39,0,39
2516,2017,Eritrea,Iraq,5,0,0,5
2517,2017,Ethiopia,Iraq,0,5,0,5
2518,2017,Palestinian,Iraq,7865,136,0,8001
2519,2017,Indonesia,Iraq,0,5,0,5
2520,2017,Iran (Islamic Rep. of),Iraq,7143,6317,0,13460
2521,2017,Iraq,Iraq,0,0,2615988,0
2522,2017,Jordan,Iraq,9,5,0,14
2523,2017,Kyrgyzstan,Iraq,0,6,0,6
2524,2017,Kuwait,Iraq,0,131,0,131
2525,2017,Lebanon,Iraq,0,5,0,5
2526,2017,Morocco,Iraq,0,5,0,5
2527,2017,Pakistan,Iraq,0,45,0,45
2528,2017,Saudi Arabia,Iraq,0,8,0,8
2529,2017,Somalia,Iraq,0,8,0,8
2530,2017,Sudan,Iraq,64,890,0,954
2531,2017,South Sudan,Iraq,0,14,0,14
2532,2017,Syrian Arab Rep.,Iraq,247057,0,0,247057
2533,2017,Tunisia,Iraq,0,6,0,6
2534,2017,Türkiye,Iraq,15514,5191,0,20705
2535,2017,Uzbekistan,Iraq,0,5,0,5
2536,2017,Yemen,Iraq,0,84,0,84
2537,2017,Stateless,Iraq,0,0,0,0
2538,2017,Egypt,Israel,0,12,0,12
2539,2017,Armenia,Israel,0,29,0,29
2540,2017,Azerbaijan,Israel,0,13,0,13
2541,2017,Belarus,Israel,0,117,0,117
2542,2017,Botswana,Israel,0,5,0,5
2543,2017,Central African Rep.,Israel,0,10,0,10
2544,2017,Chad,Israel,0,8,0,8
2545,2017,China,Israel,0,53,0,53
2546,2017,Cameroon,Israel,0,20,0,20
2547,2017,Congo,Israel,0,28,0,28
2548,2017,Dem. Rep. of the Congo,Israel,209,189,0,398
2549,2017,Colombia,Israel,0,23,0,23
2550,2017,Eritrea,Israel,22010,4553,0,26563
2551,2017,Ethiopia,Israel,89,897,0,986
2552,2017,Georgia,Israel,0,3472,0,3472
2553,2017,Ghana,Israel,0,403,0,403
2554,2017,Guinea,Israel,0,32,0,32
2555,2017,Cote d'Ivoire,Israel,5,23,0,28
2556,2017,India,Israel,0,439,0,439
2557,2017,Iran (Islamic Rep. of),Israel,6,5,0,11
2558,2017,Iraq,Israel,10,0,0,10
2559,2017,Kazakhstan,Israel,0,31,0,31
2560,2017,Kenya,Israel,0,44,0,44
2561,2017,Kyrgyzstan,Israel,0,17,0,17
2562,2017,Dem. People's Rep. of Korea,Israel,5,0,0,5
2563,2017,Lesotho,Israel,0,5,0,5
2564,2017,Sri Lanka,Israel,0,566,0,566
2565,2017,Rep. of Moldova,Israel,0,426,0,426
2566,2017,Mali,Israel,0,6,0,6
2567,2017,Malawi,Israel,0,12,0,12
2568,2017,Mongolia,Israel,0,83,0,83
2569,2017,Myanmar,Israel,0,38,0,38
2570,2017,Nepal,Israel,0,8,0,8
2571,2017,Nigeria,Israel,5,725,0,730
2572,2017,Romania,Israel,0,29,0,29
2573,2017,South Africa,Israel,0,249,0,249
2574,2017,Russian Federation,Israel,0,805,0,805
2575,2017,Sierra Leone,Israel,5,23,0,28
2576,2017,Somalia,Israel,0,13,0,13
2577,2017,Sudan,Israel,3187,4437,0,7624
2578,2017,South Sudan,Israel,126,98,0,224
2579,2017,Türkiye,Israel,0,50,0,50
2580,2017,Uganda,Israel,0,26,0,26
2581,2017,Ukraine,Israel,0,11507,0,11507
2582,2017,Uzbekistan,Israel,0,130,0,130
2583,2017,Zimbabwe,Israel,0,5,0,5
2584,2017,Stateless,Israel,0,0,0,0
2585,2017,Unknown ,Israel,0,40,0,40
2586,2017,Afghanistan,Italy,17171,322,0,17493
2587,2017,Albania,Italy,538,800,0,1338
2588,2017,Algeria,Italy,186,169,0,355
2589,2017,Angola,Italy,35,28,0,63
2590,2017,Egypt,Italy,1995,968,0,2963
2591,2017,Argentina,Italy,5,13,0,18
2592,2017,Armenia,Italy,289,261,0,550
2593,2017,Azerbaijan,Italy,62,15,0,77
2594,2017,Bahrain,Italy,5,0,0,5
2595,2017,Burundi,Italy,19,10,0,29
2596,2017,Benin,Italy,228,261,0,489
2597,2017,Bangladesh,Italy,5671,18209,0,23880
2598,2017,Bahamas,Italy,0,5,0,5
2599,2017,Burkina Faso,Italy,1014,1431,0,2445
2600,2017,Belarus,Italy,34,36,0,70
2601,2017,Bolivia (Plurinational State of),Italy,13,5,0,18
2602,2017,Brazil,Italy,100,117,0,217
2603,2017,Bosnia and Herzegovina,Italy,618,121,0,739
2604,2017,Cambodia,Italy,5,0,0,5
2605,2017,Central African Rep.,Italy,90,78,0,168
2606,2017,Chad,Italy,448,172,0,620
2607,2017,China,Italy,166,746,0,912
2608,2017,Chile,Italy,8,9,0,17
2609,2017,Cameroon,Italy,1348,2996,0,4344
2610,2017,Congo,Italy,425,139,0,564
2611,2017,Dem. Rep. of the Congo,Italy,556,144,0,700
2612,2017,Comoros,Italy,0,38,0,38
2613,2017,Colombia,Italy,353,330,0,683
2614,2017,Costa Rica,Italy,0,7,0,7
2615,2017,Cuba,Italy,195,154,0,349
2616,2017,Cabo Verde,Italy,0,5,0,5
2617,2017,Dominica,Italy,0,5,0,5
2618,2017,Dominican Rep.,Italy,17,14,0,31
2619,2017,Ecuador,Italy,31,13,0,44
2620,2017,Equatorial Guinea,Italy,14,6,0,20
2621,2017,Eritrea,Italy,7940,18570,0,26510
2622,2017,Ethiopia,Italy,1309,260,0,1569
2623,2017,Gabon,Italy,29,36,0,65
2624,2017,Gambia,Italy,10273,10570,0,20843
2625,2017,Palestinian,Italy,954,234,0,1188
2626,2017,Georgia,Italy,329,975,0,1304
2627,2017,Ghana,Italy,4861,7121,0,11982
2628,2017,Guinea-Bissau,Italy,709,1127,0,1836
2629,2017,Guatemala,Italy,6,7,0,13
2630,2017,Guinea,Italy,3387,11176,0,14563
2631,2017,Haiti,Italy,9,0,0,9
2632,2017,Honduras,Italy,42,168,0,210
2633,2017,Croatia,Italy,18,0,0,18
2634,2017,Cote d'Ivoire,Italy,6412,11429,0,17841
2635,2017,India,Italy,205,837,0,1042
2636,2017,Indonesia,Italy,0,5,0,5
2637,2017,Iran (Islamic Rep. of),Italy,1828,236,0,2064
2638,2017,Iraq,Italy,5359,1565,0,6924
2639,2017,Israel,Italy,7,0,0,7
2640,2017,Jamaica,Italy,5,0,0,5
2641,2017,Jordan,Italy,27,17,0,44
2642,2017,Kazakhstan,Italy,8,17,0,25
2643,2017,Kenya,Italy,138,41,0,179
2644,2017,Kyrgyzstan,Italy,25,165,0,190
2645,2017,Rep. of Korea,Italy,5,0,0,5
2646,2017,Kuwait,Italy,5,5,0,10
2647,2017,Liberia,Italy,320,502,0,822
2648,2017,Libya,Italy,837,604,0,1441
2649,2017,Lebanon,Italy,313,61,0,374
2650,2017,Lesotho,Italy,0,5,0,5
2651,2017,Sri Lanka,Italy,517,598,0,1115
2652,2017,Madagascar,Italy,18,7,0,25
2653,2017,Mauritania,Italy,342,48,0,390
2654,2017,North Macedonia,Italy,56,66,0,122
2655,2017,Rep. of Moldova,Italy,100,38,0,138
2656,2017,Mexico,Italy,5,5,0,10
2657,2017,Mali,Italy,13206,10722,0,23928
2658,2017,Malaysia,Italy,0,5,0,5
2659,2017,Malawi,Italy,5,0,0,5
2660,2017,Mongolia,Italy,5,0,0,5
2661,2017,Morocco,Italy,746,1901,0,2647
2662,2017,Mozambique,Italy,5,0,0,5
2663,2017,Montenegro,Italy,81,14,0,95
2664,2017,Mauritius,Italy,16,0,0,16
2665,2017,Myanmar,Italy,34,35,0,69
2666,2017,Namibia,Italy,5,0,0,5
2667,2017,Nepal,Italy,95,156,0,251
2668,2017,Niger,Italy,431,860,0,1291
2669,2017,Nicaragua,Italy,14,6,0,20
2670,2017,Nigeria,Italy,18026,37967,0,55993
2671,2017,Norway,Italy,0,5,0,5
2672,2017,Pakistan,Italy,15966,11864,0,27830
2673,2017,Paraguay,Italy,5,9,0,14
2674,2017,Peru,Italy,70,218,0,288
2675,2017,Philippines,Italy,29,137,0,166
2676,2017,Palau,Italy,0,5,0,5
2677,2017,South Africa,Italy,8,0,0,8
2678,2017,Russian Federation,Italy,208,261,0,469
2679,2017,Rwanda,Italy,13,9,0,22
2680,2017,El Salvador,Italy,674,2848,0,3522
2681,2017,Saudi Arabia,Italy,7,13,0,20
2682,2017,Serbia and Kosovo: S/RES/1244 (1999),Italy,1128,1308,0,2436
2683,2017,Senegal,Italy,6197,11442,0,17639
2684,2017,Sierra Leone,Italy,539,1699,0,2238
2685,2017,Somalia,Italy,15641,1258,0,16899
2686,2017,Viet Nam,Italy,7,0,0,7
2687,2017,Sudan,Italy,1665,546,0,2211
2688,2017,South Sudan,Italy,61,41,0,102
2689,2017,Eswatini,Italy,8,0,0,8
2690,2017,Syrian Arab Rep.,Italy,3618,1696,0,5314
2691,2017,United Rep. of Tanzania,Italy,26,9,0,35
2692,2017,Thailand,Italy,0,8,0,8
2693,2017,Tajikistan,Italy,8,18,0,26
2694,2017,Turkmenistan,Italy,5,0,0,5
2695,2017,Timor-Leste,Italy,5,0,0,5
2696,2017,Togo,Italy,963,1039,0,2002
2697,2017,Tunisia,Italy,601,548,0,1149
2698,2017,Türkiye,Italy,2456,396,0,2852
2699,2017,United Arab Emirates,Italy,0,5,0,5
2700,2017,Uganda,Italy,67,17,0,84
2701,2017,Ukraine,Italy,4947,4453,0,9400
2702,2017,Uruguay,Italy,0,8,0,8
2703,2017,United States of America,Italy,5,5,0,10
2704,2017,Uzbekistan,Italy,6,11,0,17
2705,2017,Venezuela (Bolivarian Republic of),Italy,177,915,0,1092
2706,2017,Western Sahara,Italy,5,0,0,5
2707,2017,Yemen,Italy,113,42,0,155
2708,2017,Zimbabwe,Italy,24,11,0,35
2709,2017,Stateless,Italy,19,13,0,32
2710,2017,Unknown ,Italy,1353,0,0,1353
2711,2017,Cuba,Jamaica,0,8,0,8
2712,2017,Haiti,Jamaica,8,0,0,8
2713,2017,Syrian Arab Rep.,Jamaica,5,0,0,5
2714,2017,Afghanistan,Jordan,8,9,0,17
2715,2017,Algeria,Jordan,5,7,0,12
2716,2017,Egypt,Jordan,79,564,0,643
2717,2017,Bangladesh,Jordan,0,8,0,8
2718,2017,Burkina Faso,Jordan,0,5,0,5
2719,2017,Bosnia and Herzegovina,Jordan,10,0,0,10
2720,2017,Chad,Jordan,0,21,0,21
2721,2017,Eritrea,Jordan,25,16,0,41
2722,2017,Ethiopia,Jordan,8,42,0,50
2723,2017,Ghana,Jordan,0,6,0,6
2724,2017,India,Jordan,0,7,0,7
2725,2017,Indonesia,Jordan,0,5,0,5
2726,2017,Iran (Islamic Rep. of),Jordan,7,5,0,12
2727,2017,Iraq,Jordan,34037,31885,0,65922
2728,2017,Kenya,Jordan,0,25,0,25
2729,2017,Libya,Jordan,27,183,0,210
2730,2017,Lebanon,Jordan,6,105,0,111
2731,2017,Sri Lanka,Jordan,5,8,0,13
2732,2017,Morocco,Jordan,0,13,0,13
2733,2017,Nigeria,Jordan,0,13,0,13
2734,2017,Pakistan,Jordan,5,18,0,23
2735,2017,Philippines,Jordan,0,6,0,6
2736,2017,South Africa,Jordan,0,5,0,5
2737,2017,Russian Federation,Jordan,25,20,0,45
2738,2017,Saudi Arabia,Jordan,0,8,0,8
2739,2017,Serbia and Kosovo: S/RES/1244 (1999),Jordan,0,5,0,5
2740,2017,Senegal,Jordan,0,5,0,5
2741,2017,Somalia,Jordan,645,164,0,809
2742,2017,Sudan,Jordan,2567,1469,0,4036
2743,2017,Suriname,Jordan,0,7,0,7
2744,2017,South Sudan,Jordan,12,5,0,17
2745,2017,Syrian Arab Rep.,Jordan,653031,0,0,653031
2746,2017,Tajikistan,Jordan,0,5,0,5
2747,2017,Tunisia,Jordan,8,20,0,28
2748,2017,Türkiye,Jordan,0,8,0,8
2749,2017,Ukraine,Jordan,0,17,0,17
2750,2017,Yemen,Jordan,494,8951,0,9445
2751,2017,Stateless,Jordan,11,169,0,180
2752,2017,Afghanistan,Japan,51,0,0,51
2753,2017,Burundi,Japan,8,0,0,8
2754,2017,Bangladesh,Japan,27,1049,0,1076
2755,2017,Cambodia,Japan,0,1085,0,1085
2756,2017,China,Japan,69,535,0,604
2757,2017,Cameroon,Japan,17,218,0,235
2758,2017,Dem. Rep. of the Congo,Japan,7,0,0,7
2759,2017,Ethiopia,Japan,23,0,0,23
2760,2017,Ghana,Japan,0,330,0,330
2761,2017,India,Japan,0,1257,0,1257
2762,2017,Indonesia,Japan,0,2613,0,2613
2763,2017,Iran (Islamic Rep. of),Japan,17,307,0,324
2764,2017,Iraq,Japan,13,0,0,13
2765,2017,Sri Lanka,Japan,59,3549,0,3608
2766,2017,Mongolia,Japan,0,70,0,70
2767,2017,Myanmar,Japan,1469,2241,0,3710
2768,2017,Nepal,Japan,0,4520,0,4520
2769,2017,Nigeria,Japan,0,328,0,328
2770,2017,Pakistan,Japan,34,1017,0,1051
2771,2017,Philippines,Japan,0,5298,0,5298
2772,2017,Senegal,Japan,0,141,0,141
2773,2017,Somalia,Japan,5,0,0,5
2774,2017,Viet Nam,Japan,0,2490,0,2490
2775,2017,Sudan,Japan,15,0,0,15
2776,2017,Syrian Arab Rep.,Japan,66,0,0,66
2777,2017,Thailand,Japan,0,52,0,52
2778,2017,Tunisia,Japan,0,155,0,155
2779,2017,Türkiye,Japan,39,2949,0,2988
2780,2017,Uganda,Japan,0,160,0,160
2781,2017,Stateless,Japan,9,0,0,9
2782,2017,Unknown ,Japan,261,840,0,1101
2783,2017,Afghanistan,Kazakhstan,561,164,0,725
2784,2017,China,Kazakhstan,6,6,0,12
2785,2017,Syrian Arab Rep.,Kazakhstan,17,23,0,40
2786,2017,Türkiye,Kazakhstan,0,14,0,14
2787,2017,Uzbekistan,Kazakhstan,18,0,0,18
2788,2017,Stateless,Kazakhstan,0,0,0,0
2789,2017,Afghanistan,Kenya,8,5,0,13
2790,2017,Angola,Kenya,0,6,0,6
2791,2017,Burundi,Kenya,1902,10926,0,12828
2792,2017,Central African Rep.,Kenya,0,6,0,6
2793,2017,Cameroon,Kenya,0,17,0,17
2794,2017,Congo,Kenya,26,109,0,135
2795,2017,Dem. Rep. of the Congo,Kenya,13941,21769,0,35710
2796,2017,Eritrea,Kenya,702,639,0,1341
2797,2017,Ethiopia,Kenya,17873,10007,0,27880
2798,2017,Cote d'Ivoire,Kenya,0,9,0,9
2799,2017,India,Kenya,0,5,0,5
2800,2017,Iraq,Kenya,5,0,0,5
2801,2017,Liberia,Kenya,0,5,0,5
2802,2017,Sri Lanka,Kenya,9,0,0,9
2803,2017,Mozambique,Kenya,7,0,0,7
2804,2017,Nigeria,Kenya,5,14,0,19
2805,2017,Pakistan,Kenya,9,0,0,9
2806,2017,Rwanda,Kenya,576,1066,0,1642
2807,2017,Sierra Leone,Kenya,5,0,0,5
2808,2017,Somalia,Kenya,281692,2654,0,284346
2809,2017,Sudan,Kenya,2922,7086,0,10008
2810,2017,South Sudan,Kenya,111510,102,0,111612
2811,2017,Syrian Arab Rep.,Kenya,0,7,0,7
2812,2017,United Rep. of Tanzania,Kenya,9,28,0,37
2813,2017,Türkiye,Kenya,0,12,0,12
2814,2017,Uganda,Kenya,626,1856,0,2482
2815,2017,Yemen,Kenya,68,157,0,225
2816,2017,Zimbabwe,Kenya,0,14,0,14
2817,2017,Stateless,Kenya,0,0,0,0
2818,2017,Afghanistan,Kyrgyzstan,236,46,0,282
2819,2017,Iraq,Kyrgyzstan,0,5,0,5
2820,2017,Syrian Arab Rep.,Kyrgyzstan,69,12,0,81
2821,2017,Tajikistan,Kyrgyzstan,0,5,0,5
2822,2017,Türkiye,Kyrgyzstan,0,13,0,13
2823,2017,Ukraine,Kyrgyzstan,17,9,0,26
2824,2017,Uzbekistan,Kyrgyzstan,12,17,0,29
2825,2017,Stateless,Kyrgyzstan,0,0,0,0
2826,2017,Afghanistan,Rep. of Korea,37,7,0,44
2827,2017,Algeria,Rep. of Korea,5,47,0,52
2828,2017,Angola,Rep. of Korea,5,30,0,35
2829,2017,Egypt,Rep. of Korea,19,635,0,654
2830,2017,Burundi,Rep. of Korea,18,10,0,28
2831,2017,Bangladesh,Rep. of Korea,98,413,0,511
2832,2017,Burkina Faso,Rep. of Korea,0,18,0,18
2833,2017,Bosnia and Herzegovina,Rep. of Korea,0,5,0,5
2834,2017,Cambodia,Rep. of Korea,0,11,0,11
2835,2017,China,Rep. of Korea,39,1119,0,1158
2836,2017,Cameroon,Rep. of Korea,18,135,0,153
2837,2017,Dem. Rep. of the Congo,Rep. of Korea,49,17,0,66
2838,2017,Ecuador,Rep. of Korea,0,5,0,5
2839,2017,Eritrea,Rep. of Korea,5,5,0,10
2840,2017,Ethiopia,Rep. of Korea,130,121,0,251
2841,2017,Gabon,Rep. of Korea,0,5,0,5
2842,2017,Gambia,Rep. of Korea,0,51,0,51
2843,2017,Palestinian,Rep. of Korea,5,0,0,5
2844,2017,Ghana,Rep. of Korea,6,145,0,151
2845,2017,Guinea-Bissau,Rep. of Korea,0,7,0,7
2846,2017,Guinea,Rep. of Korea,0,85,0,85
2847,2017,Haiti,Rep. of Korea,0,5,0,5
2848,2017,Cote d'Ivoire,Rep. of Korea,30,28,0,58
2849,2017,India,Rep. of Korea,0,720,0,720
2850,2017,Indonesia,Rep. of Korea,0,9,0,9
2851,2017,Iran (Islamic Rep. of),Rep. of Korea,48,54,0,102
2852,2017,Iraq,Rep. of Korea,27,23,0,50
2853,2017,Jordan,Rep. of Korea,0,16,0,16
2854,2017,Kazakhstan,Rep. of Korea,5,1152,0,1157
2855,2017,Kenya,Rep. of Korea,5,26,0,31
2856,2017,Kyrgyzstan,Rep. of Korea,0,83,0,83
2857,2017,Liberia,Rep. of Korea,9,176,0,185
2858,2017,Libya,Rep. of Korea,5,6,0,11
2859,2017,Sri Lanka,Rep. of Korea,8,115,0,123
2860,2017,Mali,Rep. of Korea,6,64,0,70
2861,2017,Malaysia,Rep. of Korea,0,451,0,451
2862,2017,Mongolia,Rep. of Korea,0,159,0,159
2863,2017,Morocco,Rep. of Korea,5,144,0,149
2864,2017,Mozambique,Rep. of Korea,0,7,0,7
2865,2017,Mauritius,Rep. of Korea,0,5,0,5
2866,2017,Myanmar,Rep. of Korea,292,12,0,304
2867,2017,Nepal,Rep. of Korea,5,135,0,140
2868,2017,Nigeria,Rep. of Korea,10,431,0,441
2869,2017,Pakistan,Rep. of Korea,86,805,0,891
2870,2017,Philippines,Rep. of Korea,0,255,0,255
2871,2017,South Africa,Rep. of Korea,0,111,0,111
2872,2017,Russian Federation,Rep. of Korea,13,618,0,631
2873,2017,Rwanda,Rep. of Korea,0,5,0,5
2874,2017,Senegal,Rep. of Korea,0,168,0,168
2875,2017,Sierra Leone,Rep. of Korea,0,5,0,5
2876,2017,Somalia,Rep. of Korea,5,0,0,5
2877,2017,Viet Nam,Rep. of Korea,0,42,0,42
2878,2017,Sudan,Rep. of Korea,12,36,0,48
2879,2017,Syrian Arab Rep.,Rep. of Korea,1122,68,0,1190
2880,2017,United Rep. of Tanzania,Rep. of Korea,5,36,0,41
2881,2017,Thailand,Rep. of Korea,5,278,0,283
2882,2017,Tajikistan,Rep. of Korea,0,13,0,13
2883,2017,Togo,Rep. of Korea,0,8,0,8
2884,2017,Tunisia,Rep. of Korea,0,26,0,26
2885,2017,Türkiye,Rep. of Korea,0,47,0,47
2886,2017,Uganda,Rep. of Korea,31,75,0,106
2887,2017,Ukraine,Rep. of Korea,12,18,0,30
2888,2017,Uzbekistan,Rep. of Korea,8,40,0,48
2889,2017,Venezuela (Bolivarian Republic of),Rep. of Korea,0,5,0,5
2890,2017,Yemen,Rep. of Korea,50,201,0,251
2891,2017,Zimbabwe,Rep. of Korea,0,7,0,7
2892,2017,Stateless,Rep. of Korea,0,0,0,0
2893,2017,Egypt,Kuwait,0,18,0,18
2894,2017,Djibouti,Kuwait,0,5,0,5
2895,2017,Eritrea,Kuwait,0,24,0,24
2896,2017,Ethiopia,Kuwait,0,11,0,11
2897,2017,Palestinian,Kuwait,0,5,0,5
2898,2017,Iran (Islamic Rep. of),Kuwait,9,83,0,92
2899,2017,Iraq,Kuwait,328,285,0,613
2900,2017,Jordan,Kuwait,0,6,0,6
2901,2017,Lebanon,Kuwait,0,5,0,5
2902,2017,Sri Lanka,Kuwait,0,6,0,6
2903,2017,Pakistan,Kuwait,0,12,0,12
2904,2017,Philippines,Kuwait,0,5,0,5
2905,2017,Somalia,Kuwait,227,419,0,646
2906,2017,Sudan,Kuwait,0,19,0,19
2907,2017,Syrian Arab Rep.,Kuwait,44,31,0,75
2908,2017,Ukraine,Kuwait,0,5,0,5
2909,2017,Yemen,Kuwait,5,9,0,14
2910,2017,Stateless,Kuwait,0,0,0,0
2911,2017,Dem. Rep. of the Congo,Liberia,10,0,0,10
2912,2017,Cote d'Ivoire,Liberia,11063,0,0,11063
2913,2017,Iraq,Liberia,0,5,0,5
2914,2017,Mali,Liberia,19,0,0,19
2915,2017,Nigeria,Liberia,0,9,0,9
2916,2017,Rwanda,Liberia,0,5,0,5
2917,2017,Sierra Leone,Liberia,0,0,0,0
2918,2017,Sudan,Liberia,5,0,0,5
2919,2017,Syrian Arab Rep.,Liberia,7,6,0,13
2920,2017,Togo,Liberia,5,0,0,5
2921,2017,Türkiye,Liberia,0,5,0,5
2922,2017,Afghanistan,Libya,0,11,0,11
2923,2017,Algeria,Libya,5,0,0,5
2924,2017,Egypt,Libya,5,0,0,5
2925,2017,Chad,Libya,20,56,0,76
2926,2017,Dem. Rep. of the Congo,Libya,14,11,0,25
2927,2017,Eritrea,Libya,471,4661,0,5132
2928,2017,Ethiopia,Libya,24,744,0,768
2929,2017,Palestinian,Libya,5303,1676,0,6979
2930,2017,Iraq,Libya,2459,652,0,3111
2931,2017,Liberia,Libya,22,0,0,22
2932,2017,Libya,Libya,0,0,180937,0
2933,2017,Morocco,Libya,0,5,0,5
2934,2017,Somalia,Libya,143,2253,0,2396
2935,2017,Sudan,Libya,629,3660,0,4289
2936,2017,South Sudan,Libya,0,5,0,5
2937,2017,Syrian Arab Rep.,Libya,257,21890,0,22147
2938,2017,Yemen,Libya,0,26,0,26
2939,2017,Afghanistan,Lebanon,22,6,0,28
2940,2017,Algeria,Lebanon,0,5,0,5
2941,2017,Egypt,Lebanon,66,166,0,232
2942,2017,Armenia,Lebanon,0,0,0,0
2943,2017,Bahrain,Lebanon,27,10,0,37
2944,2017,Benin,Lebanon,0,5,0,5
2945,2017,Bangladesh,Lebanon,0,30,0,30
2946,2017,Cameroon,Lebanon,0,14,0,14
2947,2017,Dem. Rep. of the Congo,Lebanon,5,5,0,10
2948,2017,Eritrea,Lebanon,20,39,0,59
2949,2017,Ethiopia,Lebanon,30,396,0,426
2950,2017,Gambia,Lebanon,0,5,0,5
2951,2017,Palestinian,Lebanon,0,5,0,5
2952,2017,Hungary,Lebanon,0,0,0,0
2953,2017,Cote d'Ivoire,Lebanon,0,7,0,7
2954,2017,India,Lebanon,0,5,0,5
2955,2017,Iran (Islamic Rep. of),Lebanon,33,17,0,50
2956,2017,Iraq,Lebanon,5695,13612,0,19307
2957,2017,Jordan,Lebanon,32,48,0,80
2958,2017,Kenya,Lebanon,0,13,0,13
2959,2017,Libya,Lebanon,12,10,0,22
2960,2017,Sri Lanka,Lebanon,0,0,0,0
2961,2017,Madagascar,Lebanon,0,0,0,0
2962,2017,Mauritania,Lebanon,0,5,0,5
2963,2017,Morocco,Lebanon,0,0,0,0
2964,2017,Nigeria,Lebanon,0,19,0,19
2965,2017,Pakistan,Lebanon,0,16,0,16
2966,2017,Philippines,Lebanon,0,29,0,29
2967,2017,Saudi Arabia,Lebanon,10,8,0,18
2968,2017,Somalia,Lebanon,19,5,0,24
2969,2017,Sudan,Lebanon,705,716,0,1421
2970,2017,South Sudan,Lebanon,39,0,0,39
2971,2017,Syrian Arab Rep.,Lebanon,992127,10,0,992137
2972,2017,Tunisia,Lebanon,11,0,0,11
2973,2017,Türkiye,Lebanon,8,7,0,15
2974,2017,Ukraine,Lebanon,0,5,0,5
2975,2017,United States of America,Lebanon,0,0,0,0
2976,2017,Yemen,Lebanon,15,103,0,118
2977,2017,Dem. Rep. of the Congo,Lesotho,27,28,0,55
2978,2017,Eritrea,Lesotho,5,0,0,5
2979,2017,Ethiopia,Lesotho,12,0,0,12
2980,2017,Uganda,Lesotho,6,0,0,6
2981,2017,Zimbabwe,Lesotho,5,0,0,5
2982,2017,Afghanistan,Liechtenstein,5,0,0,5
2983,2017,Albania,Liechtenstein,0,6,0,6
2984,2017,Armenia,Liechtenstein,8,0,0,8
2985,2017,China,Liechtenstein,27,5,0,32
2986,2017,Eritrea,Liechtenstein,11,0,0,11
2987,2017,Georgia,Liechtenstein,0,5,0,5
2988,2017,Iran (Islamic Rep. of),Liechtenstein,5,5,0,10
2989,2017,Iraq,Liechtenstein,7,5,0,12
2990,2017,North Macedonia,Liechtenstein,0,7,0,7
2991,2017,Serbia and Kosovo: S/RES/1244 (1999),Liechtenstein,36,36,0,72
2992,2017,Somalia,Liechtenstein,28,5,0,33
2993,2017,Syrian Arab Rep.,Liechtenstein,32,0,0,32
2994,2017,Ukraine,Liechtenstein,5,5,0,10
2995,2017,Afghanistan,Sri Lanka,133,58,0,191
2996,2017,Palestinian,Sri Lanka,10,0,0,10
2997,2017,Iran (Islamic Rep. of),Sri Lanka,8,11,0,19
2998,2017,Sri Lanka,Sri Lanka,0,0,39322,0
2999,2017,Maldives,Sri Lanka,8,5,0,13
3000,2017,Myanmar,Sri Lanka,35,0,0,35
3001,2017,Nepal,Sri Lanka,0,5,0,5
3002,2017,Nigeria,Sri Lanka,0,5,0,5
3003,2017,Pakistan,Sri Lanka,600,536,0,1136
3004,2017,Syrian Arab Rep.,Sri Lanka,14,0,0,14
3005,2017,Yemen,Sri Lanka,12,9,0,21
3006,2017,Afghanistan,Lithuania,212,9,0,221
3007,2017,Armenia,Lithuania,5,19,0,24
3008,2017,Azerbaijan,Lithuania,12,5,0,17
3009,2017,Belarus,Lithuania,35,18,0,53
3010,2017,Cameroon,Lithuania,5,0,0,5
3011,2017,Cuba,Lithuania,5,0,0,5
3012,2017,Eritrea,Lithuania,38,0,0,38
3013,2017,Ethiopia,Lithuania,5,0,0,5
3014,2017,Georgia,Lithuania,5,0,0,5
3015,2017,Iran (Islamic Rep. of),Lithuania,6,0,0,6
3016,2017,Iraq,Lithuania,57,0,0,57
3017,2017,Kyrgyzstan,Lithuania,0,7,0,7
3018,2017,Sri Lanka,Lithuania,10,13,0,23
3019,2017,Nigeria,Lithuania,5,0,0,5
3020,2017,Pakistan,Lithuania,5,6,0,11
3021,2017,Russian Federation,Lithuania,636,60,0,696
3022,2017,Somalia,Lithuania,22,0,0,22
3023,2017,Syrian Arab Rep.,Lithuania,362,52,0,414
3024,2017,Tajikistan,Lithuania,24,34,0,58
3025,2017,Türkiye,Lithuania,14,5,0,19
3026,2017,Ukraine,Lithuania,63,21,0,84
3027,2017,Uzbekistan,Lithuania,16,0,0,16
3028,2017,Stateless,Lithuania,35,0,0,35
3029,2017,Afghanistan,Luxembourg,43,70,0,113
3030,2017,Albania,Luxembourg,82,65,0,147
3031,2017,Algeria,Luxembourg,0,50,0,50
3032,2017,Angola,Luxembourg,15,0,0,15
3033,2017,Egypt,Luxembourg,5,10,0,15
3034,2017,Armenia,Luxembourg,6,0,0,6
3035,2017,Azerbaijan,Luxembourg,15,5,0,20
3036,2017,Benin,Luxembourg,0,5,0,5
3037,2017,Bhutan,Luxembourg,5,0,0,5
3038,2017,Belarus,Luxembourg,7,10,0,17
3039,2017,Bosnia and Herzegovina,Luxembourg,7,15,0,22
